id,followers_count,wall_comments,comment_count,post_count,like_count,friends_count,group_count,posts_count,reposts_count,verified,videos_count,audios_count,photos_count,gifts_count
5225,216,1,3,400,298,102,106,82,280,0,162,0,1517,0
5226,7,1,1249,400,253,112,174,36,241,0,58,0,580,0
5227,84,1,30,799,367,153,892,63,449,0,453,0,305,0
5228,246,1,15,1100,975,112,0,25,733,0,147,0,1009,0
5229,53,1,18,800,549,39,438,319,116,0,853,854,1996,22
5230,199,1,41,2769,218,85,0,20,1306,0,203,1011,63,0
5231,49,1,6,1000,274,71,342,34,551,0,16,0,83,0
5232,64,1,1164,200,86,155,714,21,62,0,34,0,34,0
5233,191,1,58,1940,293,94,0,85,299,0,137,0,706,0
5234,503,1,22,600,2294,58,0,28,408,0,246,3587,1946,0
5235,99,1,2,912,269,129,332,60,418,0,191,0,417,0
5236,0,1,53,3370,432,333,82,31,3203,0,412,0,1061,0
5237,22,1,104,2399,105,166,90,28,1189,0,327,95,527,0
5238,33,1,3,1200,148,22,304,56,596,0,7,32,132,3
5239,121,1,39,400,116,175,254,187,193,0,672,617,2190,52
5240,96,1,45,1592,634,69,1914,364,683,0,231,24,1631,18
5241,236,1,10,700,512,55,202,178,243,0,164,467,1378,0
5242,8,1,12,1739,167,85,0,234,836,0,7,140,428,7
5243,114,1,3,24035,295,25,0,45,5783,0,214,814,81,4
5244,114,1,83,2737,182,50,0,58,342,0,156,199,1496,111
5245,33,1,20,2083,129,8,0,19,335,0,81,865,286,0
5246,123,1,21,4057,118,57,1176,305,664,0,489,512,2249,0
5247,14,1,44,2200,894,25,396,13,1693,0,1594,2,31,8
5248,53,1,303,200,271,109,332,2,198,0,25,0,931,0
5249,184,1,64,21330,5483,117,2660,178,658,0,1814,0,8532,97
5250,142,1,7,600,41,91,0,8,540,0,1471,1440,59,81
5251,189,1,17,798,42,137,594,124,363,0,23,135,524,76
5252,31,1,1,1027,36,8,0,89,874,0,354,3267,843,12
5253,72,0,381,400,973,16,224,84,316,0,889,0,16,10
5254,0,1,21,14196,42,17,0,54,1479,0,65,0,800,18
5255,48,0,42,900,568,23,0,48,852,0,32,0,442,0
5256,102,1,40,599,46,45,782,107,397,0,624,2948,1340,16
5257,15,1,3,400,523,15,1034,53,347,0,859,0,490,0
5258,68,1,1006,299,349,44,142,17,178,0,70,0,797,0
5259,434,1,3,1440,52,774,0,25,702,0,8,278,14,0
5260,64,1,4,978,146,21,0,3,744,0,31,0,22,0
5261,22,1,87,1000,169,9,0,9,663,0,135,23,41,0
5262,11,1,5,900,509,14,0,27,521,0,4,0,37,7
5263,16,1,1,1774,372,24,1522,117,935,0,10,0,187,14
5264,1,1,3,2264,1474,44,0,67,2197,0,33,361,158,0
5265,1072,1,2,800,218,730,292,103,354,0,336,1290,354,0
5266,876,1,2389,2676,26,161,0,43,51,0,54,291,680,88
5267,718,1,64,4998,56,350,328,318,538,0,725,0,635,71
5268,1000,1,48,4186,468,322,0,266,131,0,724,2312,4341,53
5269,126,1,4,700,1369,246,994,234,466,0,348,860,1256,21
5270,80,1,6,3567,161,135,0,14,445,0,130,0,90,0
5271,14,1,432,1138,16,4908,202,207,326,0,181,441,1089,18
5272,159,0,1385,100,448,72,600,4,3,0,209,0,619,0
5273,1090,1,63,5956,9,3220,42,493,75,0,312,0,1984,0
5274,9,1,6,800,8,27,0,571,24,0,358,1121,2652,4
5275,113,1,31,500,5,92,146,79,290,0,114,0,845,0
5276,162,1,53,399,931,293,360,42,357,0,24,0,666,0
5277,75,1,24,800,285,142,206,56,549,0,173,27,911,3
5278,81,1,3069,1200,314,170,338,35,655,0,390,0,422,0
5279,145,1,6,4526,505,17,0,453,268,0,1187,0,3233,0
5280,335,1,170,300,409,1629,2036,18,282,0,4,0,189,0
5281,441,1,45,699,118,114,454,18,681,0,342,0,52,35
5282,270,1,42,3020,337,419,0,55,367,0,678,0,587,25
5283,5,1,26,31569,492,40,0,10,6837,0,4553,365,198,157
5284,28,1,19,2829,240,87,0,186,339,0,53,33,2571,32
5285,359,1,495,600,2964,51,1316,2,380,0,1331,285,38,26
5286,95,0,135,436,278,54,802,230,172,0,454,0,68,0
5287,32,1,2,1095,57,76,776,142,626,0,263,364,29,109
5288,133,1,12,699,481,113,0,288,358,0,88,516,8706,29
5289,153,1,47,2600,37,413,4384,1738,118,0,721,1853,32694,47
5290,129,1,6,1000,196,67,1626,355,645,0,2351,0,1938,0
5291,1183,0,922,100,96,6,0,9,0,0,0,1964,31,0
5292,136,0,679,6,76,36,0,6,0,0,115,602,21,0
5293,40,0,458,894,2865,3,0,83,774,0,198,0,96,0
5294,49,0,4,4000,43,18,0,95,2748,0,409,0,524,13
5295,109,1,15,1466,499,59,0,235,1174,0,4,696,530,2
5296,1410,1,31,900,1162,307,1216,20,686,0,555,0,527,0
5297,19,1,528,3088,28,523,156,287,80,0,64,565,70,0
5298,618,1,1114,300,400,2994,282,172,88,0,134,0,235,0
5299,310,1,8995,710,174,265,70,48,43,0,82,0,1352,0
5300,86,1,422,799,1411,30,0,35,764,0,127,0,279,0
5301,542,1,22,2282,205,960,1154,217,996,0,5113,2857,993,19
5302,70,1,139,600,102,151,88,150,242,0,58,0,963,0
5303,100,1,184,12479,5143,96,0,176,1270,0,1796,0,5723,0
5304,222,1,2350,200,1455,185,748,48,152,0,63,0,113,0
5305,8,1,408,144,301,53,108,104,0,0,126,0,217,0
5306,73,0,764,300,132,432,54,40,168,0,391,91,173,0
5307,385,1,4,2183,197,225,0,63,341,0,417,2239,1012,0
5308,359,1,11,8276,495,178,538,520,240,0,679,0,2380,0
5309,516,1,7,7553,54,1449,0,506,40,0,397,0,3444,0
5310,37,1,2,800,1612,21,0,100,333,0,285,0,123,0
5311,47,0,7,900,157,132,324,142,638,0,13,1478,1011,17
5312,137,1,929,300,266,134,172,37,183,0,170,0,226,20
5313,452,1,197,900,711,2657,1196,166,252,0,1268,0,110,98
5314,504,1,26,1772,126,430,292,94,454,0,2463,0,2604,0
5315,241,1,2544,10000,1022,434,3192,4476,1833,0,873,272,1809,20
5316,33,1,115,590,47,50,14,26,442,0,39,14,204,3
5317,228,1,17,2496,157,85,0,19,412,0,306,3003,14450,6
5318,33,1,99,1200,1307,13,0,285,915,0,76,0,494,0
5319,353,1,27,900,103,12,0,430,82,0,2077,4916,3874,0
5320,252,1,16,1463,1743,313,0,135,567,0,435,1058,30,0
5321,14,1,21,700,345,410,1234,224,251,0,4168,1437,1540,0
5322,0,1,1465,300,19,39,74,36,113,0,188,63,87,167
5323,97,1,8,2767,62,494,0,5,830,0,9,29,985,0
5324,310,1,35,1000,222,282,0,68,475,0,1598,2210,3954,74
5325,153,1,4,2400,982,28,0,2,1229,0,135,104,69,8
5326,218,1,1,1444,54,205,242,422,64,0,73,1030,3099,22
5327,101,1,7758,200,1262,38,32,30,84,0,13,0,599,0
5328,153,1,28,1089,233,36,442,365,4,0,71,0,1084,14
5329,205,1,9,500,160,66,842,228,200,0,1014,0,879,0
5330,39,0,5,800,7,14,0,28,513,0,12,0,37,0
5331,9,1,17,2600,990,24,0,111,1094,0,222,3,94,8
5332,60,1,14,499,78,11,538,1,350,0,27,69,38,0
5333,29,1,1,1200,2469,80,1972,300,430,0,572,488,2866,12
5334,65,1,2,947,23,14,0,177,260,0,2,0,625,0
5335,81,1,187,798,158,64,396,143,306,0,319,924,291,0
5336,7,1,383,100,7,2,0,2,35,0,59,213,16,1
5337,57,1,1,1900,150,20,634,4,621,0,42,57,18,2
5338,11,1,3,1081,222,11,16,74,777,0,1,0,3,0
5339,141,1,311,10586,633,131,9640,875,6724,0,226,0,440,0
5340,5,1,3,460,265,20,112,49,392,0,0,90,265,8
5341,11,1,36,5728,246,206,0,718,934,0,69,100,10070,89
5342,196,1,4,700,295,976,298,123,431,0,545,228,1802,0
5343,22,1,2358,722,213,207,60,112,353,0,662,0,861,0
5344,52,1,1467,100,1039,138,420,26,33,0,158,60,631,21
5345,33,1,15,4284,148,683,1952,107,920,0,0,0,0,0
5346,670,1,149,400,212,282,190,102,172,0,491,0,1173,0
5347,426,1,16,4045,130,2175,0,82,364,0,1198,0,1799,0
5348,138,1,7,600,775,48,780,8,465,0,1644,638,155,0
5349,26,1,1,1100,139,98,0,22,907,0,86,0,400,0
5350,12,1,92,1200,476,16,248,61,935,0,30,25,173,0
5351,375,1,114,1398,911,158,552,48,1350,0,283,0,914,57
5352,162,1,9,1200,581,72,138,41,663,0,133,9,691,19
5353,58,1,4,700,268,78,222,107,559,0,66,0,402,0
5354,267,0,313,800,179,111,682,137,354,0,5308,847,242,7
5355,281,1,39,699,1084,416,680,37,379,0,724,0,405,121
5356,26,1,326,399,91,680,248,343,16,0,72,47,1788,0
5357,253,1,338,400,1115,184,144,5,276,0,135,0,862,0
5358,99,1,6,2169,336,223,0,10,1055,0,201,181,203,25
5359,7,1,325,600,749,198,202,98,489,0,1208,0,706,30
5360,145,1,228,500,753,151,450,40,460,0,29,43,516,5
5361,26,1,25,1800,162,205,144,91,1017,0,73,252,1076,0
5362,1868,1,73,4899,1037,140,3122,6,3586,0,7372,0,419,0
5363,608,0,7,996,58,225,1542,43,953,0,479,889,251,31
5364,197,1,10,1000,340,177,700,104,652,0,169,0,655,0
5365,431,1,27,500,1478,249,1412,8,492,0,321,0,363,0
5366,353,1,72,1100,84,179,1384,19,760,0,32,325,353,0
5367,140,1,10,1000,45,128,492,44,653,0,88,0,1150,0
5368,14,1,7,800,93,5,0,25,483,0,70,7,635,0
5369,355,1,5,722,130,149,1222,240,310,0,711,0,61,34
5370,67,1,309,500,119,35,38,14,296,0,10,1,63,6
5371,1473,1,1,4500,1701,451,3146,325,1602,0,2431,2786,2401,110
5372,2,1,10,1557,1368,27,212,55,1472,0,13,1,133,8
5373,17,1,22,400,932,26,0,0,379,0,205,0,34,0
5374,482,1,1780,116,95,75,308,60,56,0,458,304,122,0
5375,81,1,591,60,154,4,0,18,25,0,3414,0,15,0
5376,59,1,11,800,588,3,0,15,785,0,250,0,331,6
5377,22,0,2,400,661,24,94,2,398,0,1,0,86,0
5378,236,1,14,700,72,1,0,175,298,0,90,0,15,26
5379,69,1,35,3300,3170,33,0,142,2610,0,515,1210,425,59
5380,68,1,393,899,3018,14,324,22,632,0,784,192,330,52
5381,39,1,1,5018,85,1423,0,476,2031,0,0,0,0,0
5382,35,1,17,3100,242,16,0,17,1853,0,7,0,463,0
5383,23,1,2,2184,426,22,110,288,1786,0,3,141,234,6
5384,150,0,97,339,248,35,478,27,290,0,71,0,63,0
5385,46,1,18,2700,52,20,0,100,445,0,287,0,79,0
5386,65,1,3,6317,286,9,436,251,4664,0,30,0,91,0
5387,250,1,1,501,50,44,0,12,384,0,3,415,70,2
5388,1,1,6,656,56,1,226,32,624,0,8,38,44,6
5389,0,1,3,1282,378,12,768,108,1174,0,13,75,17,0
5390,663,1,21,2774,124,658,76,211,153,0,159,0,1586,0
5391,453,1,3403,133,1634,1495,4274,52,14,0,112,203,383,17
5392,191,1,6,3656,1282,429,0,53,407,0,441,0,383,0
5393,63,1,975,100,74,102,52,33,1,0,40,0,245,0
5394,24,1,1,1745,43,231,344,76,424,0,133,0,1401,0
5395,1,1,6,2800,690,52,226,430,1703,0,798,551,1248,0
5396,352,0,1920,300,687,120,164,49,88,0,301,0,528,0
5397,292,1,522,995,43,145,254,314,82,0,123,273,1610,0
5398,13,1,220,1100,2847,11,0,493,441,0,136,446,198,0
5399,62,1,1,399,217,154,334,13,386,0,90,0,342,0
5400,73,1,5,600,287,44,0,38,406,0,43,7,281,5
5401,1617,1,873,100,519,451,340,10,61,0,405,0,108,0
5402,89,1,23,400,586,112,62,79,292,0,841,0,216,0
5403,664,1,409,300,882,839,1058,82,218,0,4815,3856,1377,0
5404,20,1,23,1600,40,14,0,46,932,0,1193,0,2466,18
5405,995,1,253,935,482,144,334,8,313,0,216,0,177,0
5406,146,0,2611,1,81,229,526,0,1,0,3,61,12,0
5407,38,1,12,600,1139,37,0,15,585,0,49,0,302,0
5408,47,1,3,400,589,178,2368,1,399,0,285,507,1451,16
5409,19,1,4,5268,243,34,220,58,692,0,14,0,917,0
5410,1147,1,3,20728,71,663,0,2595,213,0,17,75,77692,49
5411,97,1,3,565,48,23,0,9,448,0,361,0,24,0
5412,479,1,15,999,434,78,4198,38,882,0,155,0,406,0
5413,129,1,17,4600,4440,51,0,102,2849,0,742,0,920,57
5414,18,1,31,1300,524,29,552,307,594,0,101,52,1184,5
5415,73,1,2,600,147,41,172,55,545,0,30,0,35,0
5416,36,1,44,34011,396,15,0,181,2447,0,115,36,1809,17
5417,156,1,2,400,2336,318,836,22,378,0,249,0,1496,0
5418,58,1,6,1400,199,46,1070,7,1065,0,2,7,56,3
5419,23,1,16,2595,673,9,162,62,1063,0,1,0,97,4
5420,58,1,18,2300,384,4,172,55,1627,0,492,272,711,9
5421,21,1,8,600,27,40,104,16,488,0,9,0,544,0
5422,17,1,2,540,368,385,0,2,394,0,0,1,4,10
5423,21,1,1,2178,3,4,0,28,1288,0,7,1,9,0
5424,400,1,41,4100,23,43,0,1230,1630,0,102,206,7406,0
5425,213,1,94,4992,1048,975,306,47,1503,0,107,1140,5996,16
5426,58,1,1465,200,57,277,76,22,0,0,149,496,970,6
5427,26,1,120,1000,410,117,136,201,697,0,62,0,4704,0
5428,179,1,232,400,152,89,0,64,195,0,587,1524,780,0
5429,7,1,133,500,270,42,0,39,461,0,164,0,223,0
5430,153,1,32699,1890,94,139,18,673,18,0,27,0,2144,0
5431,154,1,3,2785,11,1327,0,439,12,0,48,0,2809,0
5432,220,0,8,5381,740,24,1724,106,1439,0,0,0,0,0
5433,207,1,164,300,1800,500,112,125,175,0,1092,0,1862,0
5434,91,0,4,498,926,222,240,171,234,0,53,0,465,0
5435,78,1,26,1100,53,363,214,513,270,0,26,0,2411,0
5436,182,1,43,499,401,324,166,19,339,0,278,0,72,0
5437,829,1,38,700,324,444,1030,165,219,0,181,0,852,0
5438,95,1,1436,62,9,49,408,16,0,0,38,1,351,8
5439,327,1,45,900,13,2272,256,507,8,0,120,49,3025,0
5440,166,1,304,3100,1811,3,0,64,1827,0,991,0,2298,0
5441,49,1,3,9398,2268,64,946,148,8043,0,2912,0,532,11
5442,42,1,11,1100,115,172,76,66,545,0,236,1080,1029,0
5443,25,1,3,5233,44,5,0,5,393,0,235,889,133,13
5444,335,1,486,1499,583,174,328,150,1053,0,74,0,585,0
5445,1,1,330,400,192,35,100,4,234,0,35,0,2,0
5446,31,1,955,300,2816,20,0,38,89,0,2,808,157,10
5447,153,1,962,100,511,38,134,78,4,0,92,0,652,0
5448,429,0,23,400,4443,12,880,382,18,0,409,0,3124,54
5449,106,1,3,500,50,45,722,176,232,0,737,0,803,0
5450,547,1,8,1100,132,40,538,163,241,0,596,0,1776,70
5451,10,1,15,799,745,26,124,94,335,0,16,727,2013,0
5452,3,1,8,2500,2106,11,110,9,2424,0,1,0,11,3
5453,199,1,1,7698,566,49,0,10,693,0,1014,0,1392,0
5454,26,1,1,1059,222,23,122,59,630,0,6,0,151,4
5455,52,1,730,6224,282,16,336,0,4274,0,21,0,1950,0
5456,3,1,1297,13700,1279,12,0,64,10562,0,52,2,5,14
5457,154,1,245,500,434,56,596,52,248,0,177,359,502,34
5458,778,1,6,2000,34,581,9026,426,690,0,1543,717,503,62
5459,87,1,27,1100,344,18,0,12,727,0,4,0,49,7
5460,33,1,4,798,70,29,258,47,424,0,53,363,227,15
5461,268,1,217,600,504,25,756,453,147,0,266,0,1144,0
5462,46,1,53,1198,49,335,172,408,196,0,649,0,1094,22
5463,29,1,18,1099,167,2,864,42,942,0,0,0,14,23
5464,0,1,1,1128,35,40,0,5,552,0,0,0,25,4
5465,2,1,55,900,108,8,890,203,697,0,12,1,329,5
5466,231,1,1952,100,31,287,68,20,6,0,542,662,11442,0
5467,4689,1,3,6052,176,1630,408,301,171,0,227,0,138,0
5468,128,1,17,800,366,314,262,38,584,0,225,683,1045,19
5469,23,1,40,800,157,192,50,16,526,0,99,0,45,0
5470,66,1,228,1600,335,239,28,90,970,0,267,207,1604,30
5471,144,1,1991,100,121,473,440,7,0,0,138,0,2340,0
5472,387,1,6,600,342,124,1636,11,511,0,255,0,61,0
5473,181,1,19,4000,410,122,194,48,3324,0,449,0,184,0
5474,816,1,85,10294,1101,231,890,923,2207,0,102,899,2226,0
5475,78,1,73,1100,22,8,222,440,141,0,717,0,111,0
5476,89,1,18,4899,28,16,0,8,354,0,187,0,62,0
5477,158,1,2,2815,466,45,0,70,341,0,322,103,3230,37
5478,135,1,51,1500,1490,172,232,74,420,0,271,577,5758,116
5479,24,1,5497,200,51,28,222,42,2,0,104,0,193,0
5480,221,1,22,600,391,95,396,114,478,0,413,0,741,18
5481,140,1,18,1000,920,67,182,13,987,0,123,0,645,0
5482,173,1,11,3129,64,274,0,339,271,0,349,57,3230,65
5483,15,1,7,402,213,16,0,4,397,0,27,1,58,2
5484,107,1,1,800,988,168,274,20,532,0,2,0,204,0
5485,1002,1,5,700,743,166,0,160,339,0,179,0,387,0
5486,60,1,19,800,152,36,196,361,159,0,800,441,2495,0
5487,76,1,5,700,411,38,222,59,441,0,5,60,467,0
5488,51,1,26,1628,530,59,0,3,513,0,202,0,119,0
5489,235,1,115,400,2169,307,180,103,297,0,503,0,5522,0
5490,641,1,334,2300,1592,319,2588,268,881,0,31,0,2856,0
5491,217,1,147,1860,503,257,0,104,231,0,5736,10000,1530,36
5492,188,1,93,899,486,82,306,9,890,0,546,0,1558,0
5493,117,1,16,2200,22,76,0,166,1273,0,30,12,75,6
5494,4,1,3,1000,218,12,0,167,538,0,77,149,666,0
5495,230,1,6273,300,1074,19,234,28,146,0,109,0,572,0
5496,112,1,6,1600,99,27,324,396,894,0,7,230,311,6
5497,156,1,12,1100,203,33,296,25,415,0,93,67,1990,0
5498,366,1,3,1900,559,161,0,626,1274,0,5107,10000,4581,0
5499,158,1,4852,500,25,70,62,149,178,0,113,0,1159,0
5500,118,1,48,1113,627,46,352,54,296,0,78,262,1286,26
5501,215,1,22,3828,349,8,0,246,2211,0,249,59,427,11
5502,46,1,17,600,2796,44,0,128,241,0,59,0,1591,0
5503,218,1,25,446,166,123,126,4,396,0,94,0,223,0
5504,37,1,46,600,593,12,0,61,478,0,23,25,22,1
5505,21,1,414,2707,891,98,0,226,378,0,95,0,2076,0
5506,124,1,2,400,24,11,0,298,102,0,450,0,3367,162
5507,29,1,56,1000,969,22,170,11,989,0,4,0,30,0
5508,4,1,12,799,202,31,210,119,328,0,13,0,240,0
5509,58,1,37,543,265,18,452,57,475,0,143,720,324,0
5510,21,1,1,985,143,14,0,175,648,0,136,0,89,0
5511,413,1,551,176,69,65,148,15,53,0,302,0,1013,0
5512,297,1,63,1000,470,17,0,97,541,0,85,0,4,11
5513,840,1,44,3804,56,2456,224,394,89,0,104,0,3408,62
5514,866,1,3,600,11,280,286,72,468,0,51,141,183,0
5515,266,0,18415,200,8,150,104,30,2,0,0,0,1,0
5516,1024,1,30,3790,121,1853,1120,203,362,0,700,2621,1451,0
5517,231,1,9,700,138,758,354,365,159,0,155,0,1154,0
5518,155,1,3,400,903,231,98,115,284,0,332,0,451,0
5519,3,1,63,1399,1477,54,0,137,757,0,11,565,782,0
5520,505,1,7,704,2540,280,2124,54,584,0,173,397,175,42
5521,202,1,5,2500,418,475,312,48,1437,0,254,0,320,0
5522,470,1,327,53017,185,499,190,323,4931,0,262,0,2564,0
5523,266,1,8,892,276,75,1268,190,643,0,19,0,322,0
5524,241,1,4,4951,389,59,0,92,482,0,320,0,3125,0
5525,1656,1,1,900,261,420,104,57,720,0,271,1427,2732,0
5526,270,1,10,800,3455,125,282,9,420,0,200,0,340,0
5527,27,1,16,1200,434,72,80,2,716,0,123,0,41,0
5528,94,1,65,1118,90,62,240,83,296,0,273,435,610,0
5529,794,1,178,800,4058,141,1156,151,470,0,73,0,699,0
5530,379,1,28,500,259,62,1218,59,440,0,815,0,895,0
5531,38,1,3092,100,226,147,142,19,50,0,268,0,270,0
5532,75,1,2,1432,271,27,0,4,1209,0,21,0,127,0
5533,35,1,4,930,190,218,302,10,666,0,925,1531,206,0
5534,152,1,10,1538,90,321,78,313,113,0,68,42,540,23
5535,425,1,838,1620,70,747,662,169,91,0,42,126,930,0
5536,37,1,389,1600,1013,129,330,100,857,0,403,387,1519,40
5537,23,1,19,2398,782,71,130,56,1706,0,385,187,459,18
5538,28,1,16,899,1180,918,136,134,472,0,75,0,1299,0
5539,83,1,2207,300,877,770,958,28,272,0,1945,836,387,0
5540,152,1,11,600,624,146,176,86,286,0,64,246,376,0
5541,871,1,2586,500,916,739,1086,106,177,0,511,0,1490,0
5542,194,1,67,500,616,118,962,8,421,0,886,0,2196,176
5543,1193,1,144,700,304,257,1536,41,412,0,14,0,8,0
5544,43,0,114,1000,177,110,274,38,606,0,66,196,299,0
5545,166,1,62,8428,128,251,0,392,368,0,1699,0,2684,0
5546,671,1,25,33801,531,1949,1356,1325,3363,0,1716,1281,12026,157
5547,378,1,112,600,1264,198,114,132,263,0,792,0,2073,0
5548,132,1,12,598,63,118,348,42,389,0,493,0,49,41
5549,120,1,81,1600,302,54,200,38,970,0,248,0,24,10
5550,1086,1,10,2508,60,385,320,142,308,0,56,0,2433,163
5551,46,1,2581,300,476,328,24,17,175,0,39,61,335,0
5552,7,1,1,1666,484,17,192,3,1517,0,8,0,2,0
5553,475,1,18,4045,118,218,0,78,280,0,366,360,1081,27
5554,30,1,4,700,38,167,152,275,153,0,79,0,1749,0
5555,229,1,126,800,655,241,180,146,654,0,675,0,98,0
5556,469,1,5,1688,90,278,204,263,116,0,118,0,260,0
5557,129,1,118,400,773,45,834,15,241,0,195,0,151,0
5558,0,1,245,300,78,21,0,28,151,0,36,0,377,13
5559,123,1,129,699,2511,38,844,564,135,0,1090,0,3003,14
5560,223,1,47,4599,2070,182,1082,73,4526,0,345,1053,969,0
5561,68,1,1372,900,523,11,0,80,580,0,405,0,162,0
5562,19,1,1,800,935,19,0,24,776,0,3,0,106,0
5563,80,1,6,1000,2793,26,0,1,999,0,36,31,41,2
5564,114,1,33,3294,110,18,0,23,410,0,721,0,813,0
5565,17,1,254,1000,1144,112,86,53,602,0,4,0,29,0
5566,3,1,2,2900,3068,23,0,24,2347,0,9,13,263,2
5567,64,1,3,600,124,55,164,26,434,0,17,0,65,0
5568,39,1,5,499,111,39,148,49,396,0,9,0,1310,0
5569,17,1,41,1387,152,18,474,83,640,0,25,0,408,0
5570,32,1,1,888,339,26,228,20,454,0,55,85,55,4
5571,36,1,6,1796,135,8,472,298,582,0,27,254,239,32
5572,268,1,11,1400,562,44,3810,280,456,0,1511,1784,1866,25
5573,6,1,448,452,41,7,40,50,280,0,1,0,58,2
5574,5,1,1,388,25,452,0,4,369,0,0,0,9,0
5575,649,1,50,400,522,215,240,7,393,0,572,506,1325,29
5576,219,1,34,1400,1893,220,644,118,595,0,359,1572,6059,0
5577,1037,1,153,2208,28,82,916,594,22,0,260,1784,3710,36
5578,92,1,597,1100,485,652,202,24,624,0,1639,905,118,0
5579,141,1,582,4599,1075,121,208,67,1087,0,725,0,2729,0
5580,30,1,6,6257,11,1480,0,106,353,0,166,0,1354,0
5581,44,1,853,200,34,258,120,2,62,0,266,0,224,0
5582,28,1,30,500,367,253,274,3,387,0,109,0,43,0
5583,15,1,26,1111,759,26,0,75,1036,0,4,0,47,0
5584,239,0,1341,400,228,399,318,15,236,0,476,75,21,0
5585,28,1,101,1399,94,108,168,33,1272,0,63,372,241,0
5586,2,1,25,5392,2585,48,0,95,2064,0,3,6,342,32
5587,376,1,3,600,28,489,2250,547,18,0,1918,0,1659,23
5588,51,1,5,600,2169,108,190,12,388,0,512,179,375,0
5589,505,1,26,600,2131,175,132,383,1,0,101,0,827,1409
5590,19,1,1,1200,71,16,0,37,602,0,55,4,1062,5
5591,175,1,111,500,384,916,170,23,396,0,1227,793,727,0
5592,150,1,2,3586,61,34,0,39,411,0,192,312,499,26
5593,81,1,14,3370,286,40,0,14,416,0,814,0,1915,1
5594,236,1,18,700,232,172,1088,399,301,0,1757,1058,2742,51
5595,223,1,52,400,141,59,158,50,350,0,412,0,1781,0
5596,16,1,4,555,626,45,84,66,389,0,1,0,192,15
5597,342,1,73,900,887,81,318,57,553,0,247,0,6525,96
5598,48,1,38,1065,45,42,370,117,948,0,35,418,125,0
5599,89,1,9,1000,666,27,3114,81,595,0,3421,554,1058,15
5600,90,1,28,1200,267,24,1384,26,853,0,51,263,159,10
5601,719,1,1112,100,39,28,138,8,15,0,357,502,28,55
5602,0,1,14,477,10,311,0,31,373,0,75,202,37,0
5603,77,1,41,3001,21,303,0,15,447,0,108,0,45,0
5604,48,1,1,540,310,20,704,22,472,0,34,3,81,2
5605,22,1,4,2000,25,4,0,294,816,0,26,0,75,0
5606,149,1,23,4200,1307,29,800,94,2836,0,646,3170,611,23
5607,9,1,3,1000,262,4,542,75,708,0,6,15,22,0
5608,1,1,1,1000,10,12,0,45,645,0,35,0,163,0
5609,3,1,7,502,41,2,564,36,430,0,0,0,20,0
5610,14,0,407,60,1662,27,254,5,41,0,5,0,24,0
5611,23,1,30,1800,129,5,186,85,1653,0,91,117,75,0
5612,17,1,1,900,168,16,224,18,465,0,243,296,182,5
5613,18,0,51,900,447,6,226,118,754,0,38,0,205,0
5614,1,1,9,385,3,13,0,129,229,0,26,276,227,0
5615,311,1,14,2418,364,328,0,5,374,0,95,0,36,34
5616,507,1,18,5435,449,88,0,21,379,0,26,0,1227,0
5617,134,1,6,8570,1157,382,0,461,1337,0,286,0,1109,0
5618,217,1,2,500,229,269,218,3,368,0,150,71,78,0
5619,131,1,60,1200,1253,241,372,70,866,0,959,1520,357,0
5620,840,1,6,2041,25,1215,0,53,398,0,63,0,1083,14
5621,11,1,74,400,182,220,96,35,318,0,36,0,13,0
5622,227,1,35,12247,1670,680,222,91,893,0,610,0,58,0
5623,209,1,13,400,1087,779,1290,102,298,0,3426,0,1081,0
5624,39,1,7,1036,19,1138,0,275,195,0,32,0,444,0
5625,25,1,1,1428,134,44,158,7,1170,0,110,159,102,0
5626,160,1,87,1299,760,184,202,152,470,0,4453,0,1347,0
5627,565,1,37,400,58,876,622,168,232,0,1070,855,16260,95
5628,62,1,248,5418,155,67,0,189,877,0,2010,4809,242,0
5629,964,1,1,3000,166,131,458,188,1496,0,291,0,2097,0
5630,166,1,46,1000,220,179,318,33,635,0,121,0,59,96
5631,123,1,8,900,432,585,780,100,446,0,731,0,778,31
5632,12,1,1,900,82,6,0,28,846,0,79,1,36,1
5633,185,1,8,2600,729,430,92,22,1436,0,159,75,83,49
5634,874,1,1123,300,281,390,266,7,238,0,87,0,59,311
5635,18629,1,24,16616,202,581,792,1585,892,1,559,2563,5939,79
5636,52,1,76,400,1926,111,248,48,352,0,434,0,2131,0
5637,487,1,764,400,344,225,648,200,199,0,1044,3434,1236,0
5638,4,1,12,700,370,55,420,16,391,0,737,0,464,0
5639,6,1,30,800,125,13,0,11,464,0,12,2,54,14
5640,58,1,5,800,29,525,3002,330,107,0,7361,10000,4909,38
5641,149,0,25,600,246,15,222,333,267,0,36,0,79,0
5642,219,1,3,4700,2002,32,1118,67,4154,0,3,111,483,36
5643,251,1,389,700,369,151,1082,88,341,0,88,75,524,53
5644,164,1,6,600,105,48,294,37,344,0,23,0,858,0
5645,112,1,13,1400,176,32,390,361,330,0,161,631,2387,12
5646,164,1,26,800,250,28,0,119,446,0,1633,1634,1553,0
5647,68,1,585,1599,647,98,1206,155,779,0,3003,212,475,28
5648,176,1,2,1500,848,401,4716,244,427,0,300,172,2019,47
5649,10,1,1,557,746,18,0,0,442,0,2,0,38,0
5650,19,1,5,1200,3260,29,0,59,644,0,31,164,2803,0
